timestamp,Soil humidity 1,Irrigation field 1,Soil humidity 2,Irrigation field 2,Soil humidity 3,Irrigation field 3,Soil humidity 4,Irrigation field 4,Air temperature (C),Air humidity (%),Pressure (KPa),Wind speed (Km/h),Wind gust (Km/h),Wind direction (Deg)
2019-03-11 11:30:00,59.36,0,35.35,0,21.79,0,34.87,1,35.77,8.48,101.34,15.34,104.5,310.04
2019-03-11 11:35:00,59.35,0,35.31,0,21.78,0,34.89,1,35.83,8.25,101.34,15.37,104.72,310.28
2019-03-11 11:40:00,59.34,0,35.27,0,21.76,0,34.91,1,35.88,8.03,101.34,15.4,104.94,310.51
2019-03-11 11:45:00,59.34,0,35.23,0,21.74,0,34.92,1,35.94,7.8,101.34,15.43,105.16,310.75
2019-03-11 11:50:00,59.33,0,35.18,0,21.72,0,34.94,1,35.99,7.57,101.34,15.46,105.37,310.98
2019-03-11 11:55:00,59.32,0,35.14,0,21.71,0,34.96,1,36.05,7.35,101.34,15.49,105.59,311.22
2019-03-11 12:00:00,59.32,0,35.1,0,21.69,0,34.98,1,36.1,7.12,101.34,15.52,105.81,311.46
2019-03-11 12:05:00,59.31,0,35.06,0,21.67,0,35,1,36.16,6.89,101.34,15.55,106.03,311.69
2019-03-11 12:10:00,59.3,0,35.01,0,21.66,0,35.02,1,36.21,6.67,101.34,15.58,106.25,311.93
2019-03-11 12:15:00,59.3,0,34.97,0,21.64,0,35.04,1,36.27,6.44,101.34,15.61,106.47,312.17
2019-03-11 12:20:00,59.29,0,34.93,0,21.62,0,35.06,1,36.32,6.21,101.35,15.64,106.69,312.4
2019-03-11 12:25:00,59.28,0,34.89,0,21.6,0,35.08,1,36.38,5.99,101.35,15.67,106.9,312.64
2019-03-11 12:30:00,59.28,0,34.85,0,21.59,0,35.09,1,36.43,5.76,101.35,15.7,107.12,312.87
2019-03-11 12:35:00,59.27,0,34.8,0,21.57,0,35.11,1,36.49,5.53,101.35,15.73,107.34,313.11
2019-03-11 12:40:00,59.26,0,34.76,0,21.55,0,35.13,1,36.54,5.31,101.35,15.76,107.56,313.35
2019-03-11 12:45:00,59.26,0,34.72,0,21.53,0,35.15,1,36.6,5.08,101.35,15.79,107.78,313.58
2019-03-11 12:50:00,59.25,0,34.68,0,21.52,0,35.17,1,36.65,4.85,101.35,15.82,108,313.82
2019-03-11 12:55:00,59.24,0,34.63,0,21.5,0,35.19,1,36.71,4.63,101.35,15.85,108.22,314.06
2019-03-11 13:00:00,59.24,0,34.59,0,21.48,0,35.21,1,36.76,4.4,101.35,15.88,108.43,314.29
2019-03-11 13:05:00,59.23,0,34.55,0,21.47,0,35.23,1,36.82,4.17,101.35,15.91,108.65,314.53
2019-03-11 13:10:00,59.22,0,34.51,0,21.45,0,35.25,1,36.87,3.95,101.35,15.94,108.87,314.76
2019-03-11 13:15:00,59.22,0,34.46,0,21.43,0,35.26,1,36.93,3.72,101.35,15.97,109.09,315
2019-03-11 13:20:00,59.21,0,34.42,0,21.41,0,35.28,1,36.89,3.79,101.35,15.88,107.93,315.39
2019-03-11 13:25:00,59.21,0,34.38,0,21.4,0,35.3,1,36.84,3.85,101.34,15.78,106.77,315.79
2019-03-11 13:30:00,59.2,0,34.34,0,21.38,0,35.32,1,36.8,3.92,101.34,15.69,105.6,316.18
2019-03-11 13:35:00,59.19,0,34.29,0,21.36,0,35.34,1,36.75,3.98,101.33,15.59,104.44,316.58
2019-03-11 13:40:00,59.19,0,34.25,0,21.34,0,35.36,1,36.71,4.05,101.33,15.5,103.28,316.97
2019-03-11 13:45:00,59.18,0,34.21,0,21.33,0,35.38,1,36.67,4.11,101.32,15.4,102.12,317.37
2019-03-11 13:50:00,59.17,0,34.17,0,21.31,0,35.4,1,36.62,4.18,101.32,15.31,100.96,317.76
2019-03-11 13:55:00,59.17,0,34.13,0,21.29,0,35.42,1,36.58,4.24,101.31,15.21,99.79,318.16
2019-03-11 14:00:00,59.16,0,34.08,0,21.28,0,35.43,1,36.54,4.31,101.31,15.12,98.63,318.55
2019-03-11 14:05:00,59.15,0,34.04,0,21.26,0,35.45,1,36.49,4.37,101.31,15.03,97.47,318.95
2019-03-11 14:10:00,59.15,0,34,0,21.24,0,35.47,1,36.45,4.44,101.3,14.93,96.31,319.34
2019-03-11 14:15:00,59.14,0,33.96,0,21.22,0,35.49,1,36.4,4.5,101.3,14.84,95.15,319.74
2019-03-11 14:20:00,59.13,0,33.91,0,21.21,0,35.51,1,36.36,4.57,101.29,14.74,93.98,320.13
2019-03-11 14:25:00,59.13,0,33.87,0,21.19,0,35.53,1,36.32,4.63,101.29,14.65,92.82,320.53
2019-03-11 14:30:00,59.12,0,33.83,0,21.17,0,35.55,1,36.27,4.7,101.28,14.55,91.66,320.92
2019-03-11 14:35:00,59.11,0,33.79,0,21.16,0,35.57,1,36.23,4.76,101.28,14.46,90.5,321.32
2019-03-11 14:40:00,59.11,0,33.74,0,21.14,0,35.58,1,36.18,4.83,101.28,14.37,89.34,321.71
2019-03-11 14:45:00,59.1,0,33.7,0,21.12,0,35.6,1,36.14,4.89,101.27,14.27,88.18,322.11
2019-03-11 14:50:00,59.09,0,33.66,0,21.1,0,35.62,1,36.1,4.96,101.27,14.18,87.01,322.5
2019-03-11 14:55:00,59.09,0,33.62,0,21.09,0,35.64,1,36.05,5.02,101.26,14.08,85.85,322.89
2019-03-11 15:00:00,59.08,0,33.57,0,21.07,0,35.66,1,36.01,5.09,101.26,13.99,84.69,323.29
2019-03-11 15:05:00,59.07,0,33.53,0,21.05,0,35.68,1,35.97,5.15,101.25,13.89,83.53,323.68
2019-03-11 15:10:00,59.07,0,33.49,0,21.03,0,35.7,1,35.92,5.22,101.25,13.8,82.37,324.08
2019-03-11 15:15:00,59.06,0,33.45,0,21.02,0,35.72,1,35.88,5.28,101.24,13.7,81.2,324.47
2019-03-11 15:20:00,59.06,0,33.41,0,21,0,35.74,1,35.83,5.35,101.24,13.61,80.04,324.87
2019-03-11 15:25:00,59.05,0,33.36,0,20.98,0,35.75,1,35.79,5.41,101.24,13.52,78.88,325.26
2019-03-11 15:30:00,59.04,0,33.32,0,20.97,0,35.77,1,35.75,5.48,101.23,13.42,77.72,325.66
2019-03-11 15:35:00,59.04,0,33.28,0,20.95,0,35.79,1,35.7,5.54,101.23,13.33,76.56,326.05
2019-03-11 15:40:00,59.03,0,33.24,0,20.93,0,35.81,1,35.66,5.61,101.22,13.23,75.39,326.45
2019-03-11 15:45:00,59.02,0,33.19,0,20.91,0,35.83,1,35.61,5.67,101.22,13.14,74.23,326.84
2019-03-11 15:50:00,59.02,0,33.15,0,20.9,0,35.85,1,35.57,5.74,101.21,13.04,73.07,327.24
2019-03-11 15:55:00,59.01,0,33.11,0,20.88,0,35.87,1,35.53,5.8,101.21,12.95,71.91,327.63
2019-03-11 16:00:00,59,0,33.07,0,20.86,0,35.89,1,35.48,5.87,101.21,12.86,70.75,328.03
2019-03-11 16:05:00,59,0,33.02,0,20.84,0,35.91,1,35.44,5.93,101.2,12.76,69.58,328.42
2019-03-11 16:10:00,58.99,0,32.98,0,20.83,0,35.92,1,35.39,6,101.2,12.67,68.42,328.82
2019-03-11 16:15:00,58.98,0,32.94,0,20.81,0,35.94,1,35.35,6.06,101.19,12.57,67.26,329.21
2019-03-11 16:20:00,58.98,0,32.9,0,20.79,0,35.96,1,35.31,6.13,101.19,12.48,66.1,329.61
2019-03-11 16:25:00,58.97,0,32.85,0,20.78,0,35.98,1,35.26,6.19,101.18,12.38,64.94,330
2019-03-11 16:30:00,58.96,0,32.81,0,20.76,0,36,1,35.22,6.26,101.18,12.29,63.77,330.39
2019-03-11 16:35:00,58.96,0,32.77,0,20.74,0,36.02,1,35.18,6.32,101.17,12.19,62.61,330.79
2019-03-11 16:40:00,58.95,0,32.73,0,20.72,0,36.04,1,35.13,6.39,101.17,12.1,61.45,331.18
2019-03-11 16:45:00,58.94,0,32.69,0,20.71,0,36.06,1,35.09,6.45,101.17,12.01,60.29,331.58
2019-03-11 16:50:00,58.94,0,32.64,0,20.69,0,36.08,1,35.04,6.52,101.16,11.91,59.13,331.97
2019-03-11 16:55:00,58.93,0,32.6,0,20.67,0,36.09,1,35,6.58,101.16,11.82,57.97,332.37
2019-03-11 17:00:00,58.93,0,32.56,0,20.66,0,36.11,1,34.96,6.65,101.15,11.72,56.8,332.76
2019-03-11 17:05:00,58.92,0,32.52,0,20.64,0,36.13,1,34.91,6.71,101.15,11.63,55.64,333.16
2019-03-11 17:10:00,58.91,0,32.47,0,20.62,0,36.15,1,34.87,6.78,101.14,11.53,54.48,333.55
2019-03-11 17:15:00,58.91,0,32.43,0,20.6,0,36.17,1,34.82,6.84,101.14,11.44,53.32,333.95
2019-03-11 17:20:00,58.9,0,32.39,0,20.59,0,36.19,1,34.78,6.91,101.14,11.35,52.16,334.34
2019-03-11 17:25:00,58.89,0,32.35,0,20.57,0,36.21,1,34.74,6.97,101.13,11.25,50.99,334.74
2019-03-11 17:30:00,58.89,0,32.3,0,20.55,0,36.23,1,34.69,7.04,101.13,11.16,49.83,335.13
2019-03-11 17:35:00,58.88,0,32.26,0,20.53,0,36.25,1,34.65,7.1,101.12,11.06,48.67,335.53
2019-03-11 17:40:00,58.87,0,32.22,0,20.52,0,36.26,1,34.61,7.17,101.12,10.97,47.51,335.92
2019-03-11 17:45:00,58.87,0,32.18,0,20.5,0,36.28,1,34.56,7.23,101.11,10.87,46.35,336.32
2019-03-11 17:50:00,58.86,0,32.13,0,20.48,0,36.3,1,34.52,7.3,101.11,10.78,45.18,336.71
2019-03-11 17:55:00,58.85,0,32.09,0,20.47,0,36.32,1,34.47,7.36,101.1,10.68,44.02,337.11
2019-03-11 18:00:00,58.85,0,32.05,0,20.45,0,36.34,1,34.43,7.43,101.1,10.59,42.86,337.5
2019-03-11 18:05:00,58.84,0,32.01,0,20.43,0,36.36,1,34.13,7.68,101.1,10.72,46.43,337.5
2019-03-11 18:10:00,58.83,0,31.97,0,20.41,0,36.38,1,33.83,7.94,101.11,10.85,50,337.5
2019-03-11 18:15:00,58.83,0,31.92,0,20.4,0,36.4,1,33.55,8.17,101.1,10.57,46.06,337.5
2019-03-11 18:20:00,58.82,0,31.88,0,20.38,0,36.42,1,33.27,8.39,101.1,10.29,42.11,337.5
2019-03-11 18:25:00,58.81,0,31.84,0,20.36,0,36.43,1,33.02,8.76,101.1,10.02,41.4,337.5
2019-03-11 18:30:00,58.81,0,31.8,0,20.34,0,36.45,1,32.76,9.14,101.11,9.76,40.68,337.5
2019-03-11 18:35:00,58.8,0,31.75,0,20.33,0,36.47,1,32.38,9.99,101.11,8.92,36.78,337.5
2019-03-11 18:40:00,58.79,0,31.71,0,20.31,0,36.49,1,31.99,10.84,101.11,8.08,32.88,337.5
2019-03-11 18:45:00,58.79,0,31.67,0,20.29,0,36.51,1,31.67,11.41,101.12,7.76,32.66,337.5
2019-03-11 18:50:00,58.78,0,31.63,0,20.28,0,36.53,1,31.34,11.98,101.12,7.44,32.44,337.5
2019-03-11 18:55:00,58.78,0,31.58,0,20.26,0,36.55,1,31.02,12.55,101.12,7.12,32.22,337.5
2019-03-11 19:00:00,58.77,0,31.54,0,20.24,0,36.57,1,30.7,13.12,101.13,6.8,32,337.5
2019-03-11 19:05:00,58.76,0,31.5,0,20.22,0,36.58,1,30.36,13.58,101.14,6,27.22,337.5
2019-03-11 19:10:00,58.76,0,31.46,0,20.21,0,36.6,1,30.02,14.05,101.15,5.21,22.43,337.5
2019-03-11 19:15:00,58.75,0,31.41,0,20.19,0,36.62,1,29.46,16.1,101.16,6.1,29.96,191.25
2019-03-11 19:20:00,58.74,0,31.37,0,20.17,0,36.64,1,28.9,18.14,101.17,6.99,37.5,45
2019-03-11 19:25:00,58.74,0,31.33,0,20.16,0,36.66,1,28.14,20.93,101.18,6.08,35.89,45
2019-03-11 19:30:00,58.73,0,31.29,0,20.14,0,36.68,1,27.39,23.72,101.19,5.18,34.29,45
2019-03-11 19:35:00,58.72,0,31.24,0,20.12,0,36.7,1,26.92,25.21,101.19,5.88,31.78,45
2019-03-11 19:40:00,58.72,0,31.2,0,20.1,0,36.72,1,26.45,26.7,101.19,6.58,29.27,45
2019-03-11 19:45:00,58.71,0,31.16,0,20.09,0,36.74,1,26.07,27.96,101.2,6.29,28.01,45
2019-03-11 19:50:00,58.7,0,31.12,0,20.07,0,36.75,1,25.69,29.22,101.21,6,26.76,45
2019-03-11 19:55:00,58.7,0,31.08,0,20.05,0,36.77,1,25.31,30.47,101.23,5.7,25.5,45
2019-03-11 20:00:00,58.69,0,31.03,0,20.03,0,36.79,1,24.93,31.73,101.24,5.41,24.24,45
2019-03-11 20:05:00,58.68,0,30.99,0,20.02,0,36.81,1,24.67,33.06,101.24,5.46,25.02,45
2019-03-11 20:10:00,58.68,0,30.95,0,20,0,36.83,1,24.41,34.39,101.24,5.5,25.81,45
2019-03-11 20:15:00,58.67,0,30.91,0,19.98,0,36.85,1,24.28,35.13,101.25,5.74,27.19,45
2019-03-11 20:20:00,58.66,0,30.86,0,19.97,0,36.87,1,24.16,35.87,101.26,5.99,28.57,45
2019-03-11 20:25:00,58.66,0,30.82,0,19.95,0,36.89,1,24.05,36.52,101.26,6.21,28.24,45
2019-03-11 20:30:00,58.65,0,30.78,0,19.93,0,36.91,1,23.94,37.18,101.27,6.43,27.91,45
2019-03-11 20:35:00,58.64,0,30.74,0,19.91,0,36.92,1,23.72,38.07,101.28,5.72,24.04,45
2019-03-11 20:40:00,58.64,0,30.69,0,19.9,0,36.94,1,23.5,38.95,101.3,5.01,20.17,45
2019-03-11 20:45:00,58.63,0,30.65,0,19.88,0,36.96,1,23.4,39.56,101.3,4.93,21,45
2019-03-11 20:50:00,58.63,0,30.61,0,19.86,0,36.98,1,23.29,40.16,101.31,4.85,21.82,45
2019-03-11 20:55:00,58.62,0,30.57,0,19.84,0,37,1,23.21,40.61,101.31,4.77,20.78,45
2019-03-11 21:00:00,58.61,0,30.52,0,19.83,0,36.9,0,23.13,41.06,101.32,4.7,19.74,45
2019-03-11 21:05:00,58.61,0,30.48,0,19.81,0,36.8,0,23.05,41.52,101.32,4.62,18.69,45
2019-03-11 21:10:00,58.6,0,30.44,0,19.79,0,36.69,0,22.97,41.97,101.32,4.55,17.65,45
2019-03-11 21:15:00,58.59,0,30.4,0,19.78,0,36.59,0,22.82,42.5,101.33,4.12,16.06,45
2019-03-11 21:20:00,58.59,0,30.36,0,19.76,0,36.49,0,22.67,43.04,101.34,3.7,14.46,45
2019-03-11 21:25:00,58.58,0,30.31,0,19.74,0,36.39,0,22.58,43.4,101.36,3.92,19.23,45
2019-03-11 21:30:00,58.57,0,30.27,0,19.72,0,36.29,0,22.5,43.76,101.38,4.14,24,45
2019-03-11 21:35:00,58.57,0,30.23,0,19.71,0,36.19,0,22.48,43.92,101.38,4.19,22.91,45
2019-03-11 21:40:00,58.56,0,30.19,0,19.69,0,36.08,0,22.45,44.07,101.39,4.23,21.82,45
2019-03-11 21:45:00,58.55,0,30.14,0,19.67,0,35.98,0,22.45,44.11,101.4,4.03,20,45
2019-03-11 21:50:00,58.55,0,30.1,0,19.66,0,35.88,0,22.45,44.15,101.4,3.82,18.18,45
2019-03-11 21:55:00,58.54,0,30.06,0,19.64,0,35.78,0,22.42,44.58,101.4,3.92,21.99,45
2019-03-11 22:00:00,58.53,0,30.02,0,19.62,0,35.68,0,22.38,45.01,101.41,4.02,25.81,45
2019-03-11 22:05:00,58.53,0,29.97,0,19.6,0,35.58,0,22.53,44.8,101.42,4.3,25.67,45
2019-03-11 22:10:00,58.52,0,29.93,0,19.59,0,35.47,0,22.68,44.6,101.42,4.58,25.53,45
2019-03-11 22:15:00,58.51,0,29.89,0,19.57,0,35.37,0,22.75,44.4,101.42,4.94,27.05,45
2019-03-11 22:20:00,58.51,0,29.85,0,19.55,0,35.27,0,22.82,44.2,101.42,5.3,28.57,45
2019-03-11 22:25:00,58.5,0,29.8,0,19.53,0,35.17,0,22.82,43.86,101.43,4.9,28.74,45
2019-03-11 22:30:00,58.5,0,29.76,0,19.52,0,35.07,0,22.83,43.53,101.43,4.51,28.92,45
2019-03-11 22:35:00,58.49,0,29.72,0,19.5,0,34.97,0,22.76,43.54,101.44,4.38,26.53,45
2019-03-11 22:40:00,58.48,0,29.68,0,19.48,0,34.86,0,22.7,43.56,101.44,4.24,24.14,45
2019-03-11 22:45:00,58.48,0,29.64,0,19.47,0,34.76,0,22.63,43.58,101.44,4.11,21.74,45
2019-03-11 22:50:00,58.47,0,29.59,0,19.45,0,34.66,0,22.56,43.59,101.45,3.97,19.35,45
2019-03-11 22:55:00,58.46,0,29.55,0,19.43,0,34.56,0,22.26,44.11,101.45,2.99,17.9,45
2019-03-11 23:00:00,58.46,0,29.51,0,19.41,0,34.46,0,21.97,44.63,101.45,2,16.44,45
2019-03-11 23:05:00,58.45,0,29.47,0,19.4,0,34.36,0,21.82,44.33,101.46,1.86,13.18,45
2019-03-11 23:10:00,58.44,0,29.42,0,19.38,0,34.25,0,21.66,44.03,101.46,1.73,9.92,45
2019-03-11 23:15:00,58.44,0,29.38,0,19.36,0,34.15,0,21.51,44.38,101.46,1.93,9.84,45
2019-03-11 23:20:00,58.43,0,29.34,0,19.34,0,34.05,0,21.35,44.73,101.45,2.13,9.76,45
2019-03-11 23:25:00,58.42,0,29.3,0,19.33,0,33.95,0,21.32,44.64,101.45,2.25,11.38,45
2019-03-11 23:30:00,58.42,0,29.25,0,19.31,0,33.85,0,21.29,44.54,101.44,2.36,13.01,45
2019-03-11 23:35:00,58.41,0,29.21,0,19.29,0,33.75,0,21.26,44.45,101.44,2.48,14.63,45
2019-03-11 23:40:00,58.4,0,29.17,0,19.28,0,33.64,0,21.15,44.45,101.44,2.37,13.2,45
2019-03-11 23:45:00,58.4,0,29.13,0,19.26,0,33.54,0,21.04,44.44,101.44,2.25,11.78,45
2019-03-11 23:50:00,58.39,0,29.08,0,19.24,0,33.44,0,20.94,44.44,101.43,2.13,10.35,45
2019-03-11 23:55:00,58.38,0,29.04,0,19.22,0,33.34,0,20.83,44.44,101.43,2.02,8.92,45
2019-03-12 00:00:00,58.38,0,29,0,19.21,0,33.24,0,20.74,44.42,101.43,2.19,10.88,45
2019-03-12 00:05:00,58.37,0,28.97,0,19.19,0,33.14,0,20.65,44.39,101.43,2.36,12.83,45
2019-03-12 00:10:00,58.36,0,28.95,0,19.17,0,33.03,0,20.8,42.98,101.43,2.51,12.6,45
2019-03-12 00:15:00,58.36,0,28.92,0,19.16,0,32.93,0,20.94,41.56,101.42,2.67,12.37,45
2019-03-12 00:20:00,58.35,0,28.9,0,19.14,0,32.83,0,21.09,40.19,101.42,2.97,14.54,45
2019-03-12 00:25:00,58.35,0,28.87,0,19.12,0,32.73,0,21.24,38.82,101.43,3.27,16.71,45
2019-03-12 00:30:00,58.34,0,28.85,0,19.1,0,32.63,0,21.39,37.44,101.43,3.57,18.88,45
2019-03-12 00:35:00,58.33,0,28.82,0,19.09,0,32.53,0,21.54,36.07,101.43,3.87,21.05,45
2019-03-12 00:40:00,58.33,0,28.79,0,19.07,0,32.42,0,21.52,35.14,101.43,3.74,18.69,45
2019-03-12 00:45:00,58.32,0,28.77,0,19.05,0,32.32,0,21.49,34.22,101.43,3.62,16.33,45
2019-03-12 00:50:00,58.31,0,28.74,0,19.03,0,32.22,0,21.68,32.22,101.43,4.56,22.28,135
2019-03-12 00:55:00,58.31,0,28.72,0,19.02,0,32.12,0,21.87,30.23,101.43,5.51,28.24,225
2019-03-12 01:00:00,58.3,0,28.69,0,19,0,32.02,0,22.18,28.86,101.43,6.1,33.48,225
2019-03-12 01:05:00,58.29,0,28.67,0,18.98,0,31.92,0,22.5,27.5,101.42,6.68,38.71,225
2019-03-12 01:10:00,58.29,0,28.64,0,18.97,0,31.81,0,22.63,26.84,101.41,6.84,37.82,225
2019-03-12 01:15:00,58.28,0,28.62,0,18.95,0,31.71,0,22.76,26.17,101.4,7,36.92,225
2019-03-12 01:20:00,58.27,0,28.59,0,18.93,0,31.61,0,22.69,26.22,101.4,6.95,36.63,225
2019-03-12 01:25:00,58.27,0,28.56,0,18.91,0,31.51,0,22.62,26.26,101.39,6.91,36.34,225
2019-03-12 01:30:00,58.26,0,28.54,0,18.9,0,31.41,0,22.55,26.31,101.39,6.86,36.05,225
2019-03-12 01:35:00,58.25,0,28.51,0,18.88,0,31.31,0,22.48,26.36,101.38,6.81,35.75,225
2019-03-12 01:40:00,58.25,0,28.49,0,18.86,0,31.2,0,22.42,26.41,101.38,6.77,35.46,225
2019-03-12 01:45:00,58.24,0,28.46,0,18.84,0,31.1,0,22.35,26.46,101.38,6.72,35.17,225
2019-03-12 01:50:00,58.23,0,28.44,0,18.83,0,31,0,22.28,26.5,101.37,6.67,34.88,225
2019-03-12 01:55:00,58.23,0,28.41,0,18.81,0,30.9,0,22.21,26.55,101.37,6.62,34.59,225
2019-03-12 02:00:00,58.22,0,28.38,0,18.79,0,30.8,0,22.14,26.6,101.36,6.58,34.3,225
2019-03-12 02:05:00,58.21,0,28.36,0,18.78,0,30.69,0,22.07,26.65,101.36,6.53,34,225
2019-03-12 02:10:00,58.21,0,28.33,0,18.76,0,30.59,0,22,26.69,101.36,6.48,33.71,225
2019-03-12 02:15:00,58.2,0,28.31,0,18.74,0,30.49,0,21.94,26.74,101.35,6.44,33.42,225
2019-03-12 02:20:00,58.2,0,28.28,0,18.72,0,30.39,0,21.87,26.79,101.35,6.39,33.13,225
2019-03-12 02:25:00,58.19,0,28.26,0,18.71,0,30.29,0,21.8,26.84,101.34,6.34,32.84,225
2019-03-12 02:30:00,58.18,0,28.23,0,18.69,0,30.19,0,21.73,26.88,101.34,6.3,32.55,225
2019-03-12 02:35:00,58.18,0,28.21,0,18.67,0,30.08,0,21.66,26.93,101.34,6.25,32.26,225
2019-03-12 02:40:00,58.17,0,28.18,0,18.66,0,29.98,0,21.59,26.98,101.33,6.2,31.96,225
2019-03-12 02:45:00,58.16,0,28.15,0,18.64,0,29.88,0,21.52,27.02,101.33,6.16,31.67,225
2019-03-12 02:50:00,58.16,0,28.13,0,18.62,0,29.78,0,21.45,27.07,101.32,6.11,31.38,225
2019-03-12 02:55:00,58.15,0,28.1,0,18.6,0,29.68,0,21.38,27.12,101.32,6.06,31.09,225
2019-03-12 03:00:00,58.14,0,28.08,0,18.59,0,29.58,0,21.32,27.17,101.31,6.02,30.8,225
2019-03-12 03:05:00,58.14,0,28.05,0,18.57,0,29.47,0,21.25,27.22,101.31,5.97,30.51,225
2019-03-12 03:10:00,58.13,0,28.03,0,18.55,0,29.37,0,21.18,27.26,101.31,5.92,30.21,225
2019-03-12 03:15:00,58.12,0,28,0,18.53,0,29.27,0,21.11,27.31,101.3,5.88,29.92,225
2019-03-12 03:20:00,58.12,0,27.97,0,18.52,0,29.17,0,21.04,27.36,101.3,5.83,29.63,225
2019-03-12 03:25:00,58.11,0,27.95,0,18.5,0,29.07,0,20.97,27.4,101.29,5.78,29.34,225
2019-03-12 03:30:00,58.1,0,27.92,0,18.48,0,28.97,0,20.9,27.45,101.29,5.73,29.05,225
2019-03-12 03:35:00,58.1,0,27.9,0,18.47,0,28.86,0,20.83,27.5,101.29,5.69,28.76,225
2019-03-12 03:40:00,58.09,0,27.87,0,18.45,0,28.76,0,20.77,27.55,101.28,5.64,28.46,225
2019-03-12 03:45:00,58.08,0,27.85,0,18.43,0,28.66,0,20.7,27.6,101.28,5.59,28.17,225
2019-03-12 03:50:00,58.08,0,27.82,0,18.41,0,28.56,0,20.63,27.64,101.27,5.55,27.88,225
2019-03-12 03:55:00,58.07,0,27.79,0,18.4,0,28.46,0,20.56,27.69,101.27,5.5,27.59,225
2019-03-12 04:00:00,58.07,0,27.77,0,18.38,0,28.36,0,20.64,27.05,101.27,6.02,26.16,225
2019-03-12 04:05:00,58.06,0,27.74,0,18.36,0,28.25,0,20.73,26.41,101.27,6.53,24.74,225
2019-03-12 04:10:00,58.05,0,27.72,0,18.34,0,28.15,0,20.8,25.94,101.28,6.88,29.52,225
2019-03-12 04:15:00,58.05,0,27.69,0,18.33,0,28.05,0,20.86,25.47,101.28,7.23,34.29,225
2019-03-12 04:20:00,58.04,0,27.67,0,18.31,0,27.95,0,20.82,25.58,101.28,6.56,32.53,225
2019-03-12 04:25:00,58.03,0,27.64,0,18.29,0,27.85,0,20.78,25.7,101.27,5.88,30.77,225
2019-03-12 04:30:00,58.03,0,27.62,0,18.28,0,27.75,0,20.51,26.77,101.27,5.76,21.74,225
2019-03-12 04:35:00,58.02,0,27.59,0,18.26,0,27.64,0,20.24,27.84,101.27,5.64,12.7,225
2019-03-12 04:40:00,58.01,0,27.56,0,18.24,0,27.54,0,20.06,28.6,101.26,5.83,23.25,225
2019-03-12 04:45:00,58.01,0,27.54,0,18.22,0,27.44,0,19.88,29.37,101.25,6.02,33.8,225
2019-03-12 04:50:00,58,0,27.51,0,18.21,0,27.34,0,19.87,29.41,101.25,6.18,28.9,225
2019-03-12 04:55:00,57.94,0,27.49,0,18.19,0,27.24,0,19.85,29.45,101.25,6.34,24,225
2019-03-12 05:00:00,57.89,0,27.46,0,18.17,0,27.14,0,19.85,29.59,101.26,6.59,27.19,225
2019-03-12 05:05:00,57.83,0,27.44,0,18.16,0,27.03,0,19.85,29.73,101.26,6.84,30.38,225
2019-03-12 05:10:00,57.78,0,27.41,0,18.14,0,26.93,0,19.82,30.16,101.26,6.52,26.96,225
2019-03-12 05:15:00,57.72,0,27.38,0,18.12,0,26.83,0,19.78,30.59,101.26,6.2,23.53,225
2019-03-12 05:20:00,57.67,0,27.36,0,18.1,0,26.73,0,19.68,31.18,101.27,5.75,26.5,225
2019-03-12 05:25:00,57.61,0,27.33,0,18.09,0,26.63,0,19.57,31.77,101.27,5.3,29.46,225
2019-03-12 05:30:00,57.56,0,27.31,0,18.07,0,26.53,0,19.47,32.36,101.28,4.85,32.43,225
2019-03-12 05:35:00,57.5,0,27.28,0,18.05,0,26.42,0,19.47,32.97,101.28,5.52,28.58,225
2019-03-12 05:40:00,57.44,0,27.26,0,18.03,0,26.32,0,19.47,33.57,101.28,6.2,24.74,225
2019-03-12 05:45:00,57.39,0,27.23,0,18.02,0,26.22,0,19.58,33.56,101.29,6.06,29.03,225
2019-03-12 05:50:00,57.33,0,27.21,0,18,0,26.12,0,19.69,33.55,101.3,5.91,33.33,225
2019-03-12 05:55:00,57.28,0,27.18,0,17.92,0,26.02,0,19.71,33.26,101.3,6.08,35.72,225
2019-03-12 06:00:00,57.22,0,27.15,0,17.83,0,25.92,0,19.73,32.98,101.31,6.26,38.1,225
2019-03-12 06:05:00,57.17,0,27.13,0,17.75,0,25.81,0,19.76,32.56,101.32,6.24,35.05,225
2019-03-12 06:10:00,57.11,0,27.1,0,17.67,0,25.71,0,19.79,32.15,101.33,6.22,32,225
2019-03-12 06:15:00,57.06,0,27.08,0,17.58,0,25.61,0,19.74,32.06,101.34,6.27,33.91,225
2019-03-12 06:20:00,57,0,27.05,0,17.5,0,25.51,0,19.7,31.96,101.34,6.32,35.82,225
2019-03-12 06:25:00,56.94,0,27.03,0,17.42,0,25.41,0,19.67,31.97,101.34,6.55,36.09,225
2019-03-12 06:30:00,56.89,0,27,0,17.33,0,25.31,0,19.64,31.98,101.34,6.78,36.36,225
2019-03-12 06:35:00,56.83,0,26.97,0,17.25,0,25.2,0,19.67,31.48,101.34,6.98,36.09,225
2019-03-12 06:40:00,56.78,0,26.95,0,17.17,0,25.1,0,19.7,30.97,101.35,7.18,35.82,225
2019-03-12 06:45:00,56.72,0,26.92,0,17.08,0,25,0,19.72,30.48,101.35,6.99,39.73,225
2019-03-12 06:50:00,56.67,0,26.9,0,17,0,24.78,0,19.74,29.99,101.35,6.81,43.64,225
